"","N1","N2","N3","T1","T2","T3"
"LINC02210-CRHR1",0.598637449274906,0,0,0,0,0
"SNORD39",9.28348673001768,41.0806590026542,0,0,0,0
"RP11-746M1.8",69.4129777876984,430.063960162833,0,9.71565574565401,4.00885083481796,0.204908915663839
"RP11-47G4.1",2.16126898581441,15.5928555349659,0,0,0,0
"RN7SL4P",5047.49164314656,54894.975181387,12608.2463352905,70.3776816910596,141.564824037219,36.8458201967445
"MIR3165",0,20.9378602196947,0,0,0,0
"EXOGP1",0,10.8548543305573,0,0,0,0
"OOSP1P2",1.67420062019765,0,0,0,0,0
"MIR3133",7.15587892069401,0,0,0,0,0
"GDF2",10.2384011578341,45.7165884163938,1.37361439246924,0,0,0
"MIR4286",73.2765721924889,0,0,0,0,0
"SNORD43",1.46558990799842,4.86812475561374,0,0,2.8820114553722,0
"SNORA4",0.136992130112998,0.228925905914165,0.133854354700228,2.8425668437756,1.20570733217783,1.75719256553063
"RP11-321A17.3",0,14.7426714079462,0,5.44665549377573,6.34688949292176,0
"MIR3182",118.163042386552,43.2051384894154,0,0,0,0
"CTD-2008P7.7",0,121.324387428745,0,0,0,0
"MIR4473",85.727841376416,0,0,0,0,0
"MIR3115",6.4902291555895,0,0,0,0,0
"MIR5100",30.4330696652839,0,0,0,0,0
"MIR5684",35.546379538315,78.5170739069341,0,0,0,0
"MIR3675",0,10.7557904209715,0,0,0,0
"MIR3679",51.9216560806292,35.7945695539232,0,0,0,0
"RN7SL426P",5.2361731672224,11.0899921647953,0,0,0,0
"MIR548AW",0,60.5990609059865,0,0,0,0
"RDM1P5",32.2669837097258,36.2176999558571,0,0,0,0
"MIR4439",0,26.172357968978,0,0,0,0
"SINHCAFP1",9.81422604302901,23.8455003962972,0,0,23.2029336873908,0
"MIR378E",0,57.9767117112474,0,0,0,0
"MIR4635",9.35949012325205,18.4383764283297,0,0,0.466275259359989,0
"MIR4698",33.9275426952403,22.0641155191708,0.332877949634433,5.62536377454631,1.08614495634657,8.98346706450037
"RN7SL44P",3.48149576059885,12.9995389315509,0,0,0,0
"CIAPIN1P",0,4.76500674543761,0,0,0,0
"MIR4744",33.7174260883033,0,0,0,0,0
"MIR4729",0,52.344715937956,0,0,0,0
"MIR4769",0,52.344715937956,0,0,0,0
"CTD-2350C19.5",22.1939652269133,36.3590703667644,0,0,0,0
"LINC00672",12.5989354502694,34.1580206898216,0,21.1078011643846,5.27541973782556,16.3048951463941
"MIR4436B2",22.5730963726512,0,0,11.9524789553663,0,3.75783989813502
"RN7SL774P",2.08185518390927,0.289737414768828,0,0,0,0
"EEF1DP7",10.1844546934055,62.6503704159646,0,0,0,0
"RP11-51L5.5",5.46475913020759,75.7951376928555,2.0908276224662,0,7.76003034461406,2.01919363094883
"MIR4303",16.2255285979521,13.086178984489,0,0,0,0
"MIR4667",75.1290884660442,26.172357968978,0,0,0,0
"MIR3925",6.4902291555895,0,0,0,0,0
"MIR4669",0.866465257484832,4.23627356199804,0,4.17464648983912,0.00729258467043042,0
"RN7SL555P",26.018184913414,139.970307651811,0,0,0,0.555004898218166
"MIR3116-1",10.7440274615425,0,0,0,0,0
"MIR5000",0,0,0,4.17757859877899,0,0
"MTND2P13",7.08988529836347,59.347520820526,0,0,0,0
"MIR3670-1",0,17.0118561302939,0,0.737162260393549,0,0
"MIR4462",12.9804140201573,0,0,0,0,0
"SNORD3A",5952.43596588044,219.712373824211,1.78862567550838,27.5464116671999,93.3091610496142,11.1929678612971
"TOMM20P3",19.4539454605665,17.4931171035953,0,0,10.6554565545035,0
"RN7SL275P",14.6077990304198,6.74491177405087,0,0,0,0
"RN7SL32P",120.792733217848,146.3662398315,0,0,1.41494148988252,4.1628135470593
"MIR548Y",0,0,45.452832817362,0,0,0
"RP11-434D2.11",0,2.67989126763386,0,86.4944319815547,10.0336061555076,18.3692088763003
"RN7SL850P",7.93991858679821,65.7456762166669,0,0,3.67582280153498,0
"NBPF11",125.609913319804,91.104663907534,0.138060847085273,404.01589228185,703.886664655519,435.013600452062
"RHEX",0.275312990876947,0.381281621646815,0,182.085318446489,20.7836862469077,82.4461160355201
"MIR4509-3",6.38667674685876,9.74501159960009,0,0,0,0
"MIR4290",0,19.0094161130907,0,0,0,0
"RN7SL381P",12.1092539143724,30.8535363764031,0,0,0,0
"RN7SL678P",0.195367696711424,8.88462683238541,0,0,0,0
"RN7SL121P",0,11.5522904095291,0,0,0,0
"MIR4499",0,10.8103246127831,0,0,0,0
"MIR4672",0,9.37033423859233,0,0,0,0
"RN7SL615P",0,15.7648932551773,0,0,0,0
"RN7SL42P",10.1105772692127,0,0,0,0,0
"MIR4314",0,106.538559466128,0,0,0,0
"AKR1C8P",1.23142327627924,5.51154975252759,0,0,0,0
"RN7SL336P",12.6744959332868,20.7968821411026,0,0,0.450159547557433,0
"MIR4507",0,228.837958086843,0,0,0,0
"RN7SL744P",8.09037518750751,18.93441525217,0,0,0,0
"CTD-2008P7.5",22.7157134625199,6.06042266148032,0,0,0,0
"RN7SL66P",4.44974178594649,18.4396188139945,0,0,0,0
"MIR4491",6.4902291555895,0,0,0,0,0
"MIR4472-2",0,59.766727899308,0,0,0,0
"RP11-29O13.1",0,72.4285994849175,0,0,0,0
"RN7SL670P",0,3.1603021875857,0,0,0,0
"RN7SL455P",82.2172464145614,19.8613003468096,0,0,0,0
"MIR4737",0.0155461486161211,1.09643804352149,0,0.0490188468920545,0.0400641997326115,0.0179926774983445
"MIR5685",0,325.166657548589,0,0,0,6.95673034952339
"RP11-583F2.1",20.3699280803101,2.9056131263073,0,46.0538832956098,7.09343408659101,0
"RP5-1028K7.3",0.118079863847803,31.2438416412993,0,12.2614029459789,125.877394028209,22.2791561019021
"MIR4316",0,13.086178984489,0,0,0,0
"FGF7P1",8.29305090279916,0,0,0,0,0
"ENSG00000264063",10172.4729533426,19192.96996375,782.563274063335,16.5377710613471,36.3702805172648,10.2911887056012
"DND1P1",110.86064876608,501.731565733718,0,11.5122867029844,21.1694729791644,9.8005422307425
"RN7SL531P",69.7122079302925,6.49669619597312,0,0,0,0
"MIR3199-1",6.39752804717485,0,0,0,0,0
"MIR4783",91.7335710456473,548.023574879059,0,0,0,0
"MIR5688",12.3548476296898,0,0,0,0,0
"MIR4666B",0,26.172357968978,0,0,0,0
"RN7SL474P",3.75180386602388,7.78217302669765,0,0,0,0
"RP11-401F2.2",0,61.4602957265508,0,0,0,0
"MIR4689",19.4706431757468,330.519443490902,0,0,14.8565255161285,0
"MIR4688",0.0131544334444101,0.0145162956620808,0,0,0,0
"RP11-638L3.4",14.4644732842039,3.74043090431534,0,0,0,0
"MIR3688-1",59.4940920603962,146.940418174782,1.62130773213309,0,0,0
"MIR4300",25.9608280403146,0,0,0,0,0
"RN7SL784P",11.8607812826447,1.41573115936807,0,0,0,0
"MIR4795",0,13.086178984489,0,0,0,0
"SCML2P1",10.0966698883994,1.8824758370074,0,0,0,0
"RP11-20B24.3",21.1048490033508,30.8168533049327,0,0,0,0
"CH17-13I23.2",39.258675812984,8.90038551371226,0,0,0,0
"RP11-848P1.7",34.2991886583112,319.551074343816,0,0,2.10314540618833,3.33888732284664
"RP11-715F3.1",10.7015966627555,18.8747153515417,0,0,0,0
"MIR3127",19.4706431757468,78.5170739069341,0,0,0,0
"MIR4762",37.9671939112818,13.4271811551095,0.627018499245394,0.975715636449514,5.4716893005606,1.35318775308703
"RP11-640N20.6",23.144583425625,2.41683245029805,0,0,0,0
"MTND1P15",4.75309099355849,8.77006579634953,0,0,0,0
"MIR4305",33.7236268313411,0,0,0,0,0
"MIR3189",146.785450793786,0,0,13.0985576394498,109.490416082295,0
"MAGOH2P",21.4054521676175,6.36166849082809,0,0,0,2.20313415706653
"RP11-672L10.5",0,12.9862650215536,0,0,0,0
"SNRPCP4",8.70934221574196,85.0448297445265,0,0,0,0
"AIDAP3",0,15.5668962134441,0,0,0,0
"RP11-737G21.1",0,1.44829474152895,0,0,0,0
"MIR4701",128.445291655868,0,0,4.48214201712211,67.5971280760478,24.7312120318976
"AGAP7P",19.7359463957199,220.765524535623,11.6114760127405,137.078423589252,29.6010513368246,47.1768696032651
"MIR4716",12.9804140201573,7.7893657858095,0,0,0,0
"RPL35AP23",1.69138553661661,5.59138937866903,0,0,0,0
"MIR3168",0,83.3047051492144,0,0,0,0
"ANXA8L1",118.844902665598,30.812341483308,0,1255.45499350267,277.481946390782,3582.94602106089
"MIR4456",0,69.3871739888348,0,0,0,0
"RP11-861L17.2",0,8.90973610055766,0,0,0,0
"CPDP1",0,3.19064255329383,0,0,0,0
"RN7SL835P",34.3832530174946,38.95886045338,0,0,0,0
"KIR3DP1",0,68.416413063613,0,0,0,0
"MIR4322",198.08472943751,588.161001607274,0,0,0,0
"MIR4767",0.331474006390456,3.3647073238004,0,0.00353356718393644,0.020167147730573,0
"RN7SL488P",39.5085657574061,18.2565957889577,0,0,0,0
"RN7SL753P",0,30.5043606158827,0,0,0,0
"CTD-2031P19.4",43.5987087381837,55.5533403890295,17.384742409237,2686.82637378921,3051.95784853191,2253.9172436587
"MIR2467",25.9608280403146,109.536174520348,0,0,0,0
"RN7SL657P",0.140402538783771,0,0,0.205623537192897,1.76471545833465,0.00173006514407159
"SNORD55",0.00354328173586805,1.31287470406873,0.00193373082775189,0.00736786348991003,0.0722956233377238,0.0125948742488412
"MIR3922",10.988425319274,190.245339849695,7.17885013109202,0,0,0
"RP11-116K4.1",11.9886494622878,31.2303715651444,0,0,0,0
"MIR4433B",38.9412420604719,33.7418214921228,0,0,0,0
"RP11-640N20.1",37.3261699542416,0,0,0,0,0
"MIR4694",27.0154858489957,8.99676848581094,0,0,0,0
"MIX23P1",0.981090421640164,21.5769695611415,0,2.08472945624199,3.66231801510825,1.16447224717171
"RN7SL644P",0,15.6124721507255,0,0,0,0
"MIR548AT",18.8489743951888,67.2859728861083,0,0,0,0
"HNRNPA1P11",9.57239706455602,20.0399423276601,0,0,0,0
"MTCO3P13",4.23816357529347,0,0,0,0,0
"RN7SL154P",8.17284506990984,32.2307535801632,0,0,0,0
"RN7SL448P",0,54.2078367140807,0,18.2325300285875,0,0
"RP11-287D1.3",0,0,0,0,0.192488222535558,0
"MIR3660",0,11.3849606771,0,0,0,0
"NOTCH2NLA",153.061267113334,333.190114949129,5.8234429444685,65.1108622122621,280.376202185848,50.0310618753487
"SNORA77B",0,0.961148783499662,0,0.240432933068697,0.189877297159725,0.226015710421512
"MIR4258",0,0,0,45.4455834640091,46.3984847582017,11.0050827866509
"SNRPGP2",4.30765618833818,20.2661872960871,0,1.58657166558746,101.431749893831,39.9892101583111
"RN7SL602P",13.3583493083093,35.0916408225387,0,1.49785657458651,0,0.278955703830103
"MIR3134",46.4942342817133,32.3694430535833,0,0,0.0541091776164035,0
"MIR4648",0,272.992148446707,80.9102486561555,0,17.5389362281137,0
"NEK4P2",55.0257037543147,181.240986272457,0,0,0,0
"DYNLL2",32.6780486821081,3.52798295563921,5.80367870860564,591.943776111277,1550.14177817256,337.185959638842
"MIR3125",0,3.85871909734554,0,0,0,11.899803276559
"MIR4425",6.4902291555895,0,0,0,0,0
"RP11-227G15.6",6.4902291555895,0,0,0,0,0
"RN7SL431P",3.6304464665704,5.11372478492354,2.51133873734012e-05,0,0,0
"MIR4513",72.5998053809381,61.1702313681859,0,0,0,0
"RP11-752P2.1",0,7.89679945145273,0,0,0,0
"RN7SL208P",66.8535325168158,0.795780712646499,0,0,0,8.99467788663396
"MIR3193",19.4706431757468,79.4688067148691,0,0,66.9893226549358,3.10871945607936
"MIR3180-5",94.8255715614308,483.171893231275,2.26358261420783,0,0,0
"MIR4736",0,75.4543316883926,0,0,0,0
"RN7SL491P",3.76385102392583,35.0261867146209,0,0,0,0
"MIR548AC",28.6896864691934,51.1550335808574,0,0,0,0
"RN7SL718P",1.62791650252288,55.3159793383387,0,0,0,0
"MYH4",3.4047837110173,5.67083667249529,0,0,0,0
"MIR4653",136.528978899099,9.77522118786982,0,65.2344618814193,78.7573935471822,215.859882012783
"MIR3183",40.5716388602099,136.824260205011,0,0,0,0
"RP11-285M22.2",15.6419500960546,160.898359563626,0,0,0,0
"RP11-338L22.3",13.9148217049274,44.9869156988571,0,0,0,0
"RN7SL560P",6.04767326677958,14.6723785348077,0,0,0,0
"SDHCP1",0,10.7603022425962,0,0,0,0
"ENSG10010138007.1",6.41205550229191,133.594057476602,0,0.298398471341356,0,0.530368770566586
"MIR3648-2",47512.3068206512,13986.9040796276,2367.33432997857,40.651660529615,164.666471826409,106.44952426261
"MIR4520-1",0,0,0,0.238252646933927,0,0.0856728259344251
"MIR5682",27.7541715088808,0,0,0,0,0
"MIR4714",0.288777461473246,1.24761676230856,0.0131343015962888,0,0,0.0867108650208681
"MIR4705",0,38.3369483450825,0,0,0,0
"MIR5008",12.4280606885572,101.348264491023,0,0,0,0
"RN7SL697P",0,3.32625875691165,0,0,0,0
"MIR4298",124.91427853301,143.410146613971,0,0,0,0
"MIR4650-2",6.4902291555895,0,0,0,0,0
"RP11-640N20.5",0,0,0,7.17148737321977,0,0
"RN7SL731P",0.105678377772264,0.452751491730843,0,0.0720998070084053,0.257581293112363,0.19985712544315
"RN7SL596P",14.7381917982997,9.99636583619936,0,0,0,0
"OTUD7B",98.9238640902009,28.8662424225204,5.46068006385972,440.877764415553,441.161578457036,218.312214753202
"MIR4778",27.583385329212,0,0,0,0,0
"DNAJB6P8",26.8766334959714,55.2750460001204,0,0,0,0
"RN7SL25P",0,22.7497816286869,0,0,0,0
"MIR5706",8.11274215346518,0,0,0,0,12.2129450676359
"SUZ12P1",385.355584472259,412.721237113395,12.8312332374666,346.571667942242,206.238706043338,277.738706805157
"MIR548AR",1.2594594930143,0.0205320578283485,0,0.178557916209554,0.10416691930479,0.124979906007732
"RN7SL405P",11.2287484030092,0,0,0,0,0
"SNORD95",0.326557702981939,1.87750629434831,0,0.00037591140254643,0.000630223366580406,0.00422135895153468
"MIR4257",0,0.16144474770125,0.223747724803318,0.0830012376822518,0,0.971881395333656
"MIR3162",27.7021295583853,9.09648628258875,0,0,0,0
"RP11-61D1.2",0.249624198291904,0,0,0,0,0
"SNX19P3",0,2.57762331080731,0,0,0,0
"MIR4529",0,0,6.41001633334904,0,0,0
"MIR4296",5.31018346448035,82.6808313793409,30.301888544908,0,0,0
"RN7SL15P",125.836771932943,254.463077864849,16.4596531152567,0,15.4981829352168,0
"ENSG00000264574",0,7.89326846061601,0,0,0,0
"RN7SL326P",18.7470607542608,45.1826895241375,0,0,0,0
"MIR4449",0.925726644517225,76.7851882902409,0,0.0105255192713,0,0.0341860872468546
"MIR3159",38.9412420604719,0,0,0,0,0
"MIR3173",99.0711317373479,118.737805863408,0,0,0,0
"MIR4685",30.366234513541,67.6180821909177,3.67513077830459,3.90353918632264,4.49007139115686,17.1596165301712
"RN7SL290P",0.713926978755713,0,0,0,0,0
"RN7SL592P",43.0525118585996,22.1672989180661,0,0,0,0
"MIR4755",18.244003329811,28.6659567756152,1.10320599392614,0.674760967570842,2.11052802276827,0.942262680067151
"RN7SL732P",0,2.90731323300646,0,0,0,0
"MIR4796",15.9459636689921,0.490088450393222,0,0,0,0
"KRT18P8",23.2313938281537,18.2219397677825,0,0.0633034801888188,0,0
"MIR5194",0,1509.81781042593,35.6678409115952,0,0,0
"PPIAP54",13.14034889951,53.0433290138735,0,16.8610548675371,71.5674452535949,12.7897487866694
"MIR3200",12.9804140201573,0,0,0,0,0
"KRT8P34",4.83657956945988,0,0,0,0,0
"RP13-582O9.6",86.8481827702758,361.907336480596,0,28.6901597005876,15.8746963807939,31.8985259107574
"MIR4285",91.3210444695488,212.150037671459,0,0,0,0
"RN7SL204P",6.58930817112871,8.69081466868087,0,0,0,0
"MIR3140",127.640789537739,136.096222205454,0,0,0,0
"MIR4773-1",0,16.3577073834315,0,0,0,0
"PRPF19P1",0,8.87468774706723,0,0,0,0
"RP11-19P22.2",8.42242497718004,61.1354445695723,0,0,0,0
"MTL3P",0,4.41870808856202,0,0,0,0
"RN7SL217P",2.47352068878778,27.865337297748,0,0,0,0
"MIR4504",6.20800676532761,63.5395262196266,0,0,0,0
"KIAA0895LP1",20.2484820988132,88.4622403760009,0,0,0,0
"NPY4R2",15.0990307520762,23.7906392608896,0,9.62122680133435,0,0
"MIR3670-2",0,17.0120522964515,0,0.735508250222345,0,0
"MIR3129",0,39.258536953467,0,0,0,0
"MIR4718",19.4706431757468,294.823872457846,0,0,0,0
"BDP1P",13.2054567014066,13.5530544395667,0,0,0,0
"MIR4505",63.2128548242331,175.3189261408,21.1698070407686,0,0,0
"DPRXP4",10.4094530836331,136.414142158198,0,0,0,0
"MIR3689C",0,27.2628456390524,0,0,0,0
"MIR3924",19.4706431757468,0,0,0,0,0
"MIR3131",32.4510571959041,78.5170739069341,0,0,0,0
"MIR3198-1",51.9216560806292,1594.71433855531,15.150944272454,0,0,0
"MIR3141",0,65.430894922445,0,0,0,0
"MIR4295",4.88676129704411,9.23726819502325,0,0,0,0
"MIR4772",0,89.5187913008113,108.650734925994,0,0,0
"RN7SL237P",66.1458505721196,2.96374369767482,0,0,0,0
"MIR4420",8.92021177004781,742.066887705964,128.208588971427,0,0,2.19946641896109
"PPIAP14",0,0,0,18.480180460585,0,31.9468293295799
"MIR4537",0,0.0674157694937174,0,0,0,0
"MIR4771-1",0,0,0,0.646041336416295,0,0
"MIR5009",21.2229731582203,4.05671613907878,0,0,0,0
"MIR4294",0,110.543749294479,0,0,0,0
"ERVFRD-3",39.8246264882455,1.6916061656668,0,38.8340537160225,0,0
"MIR5191",13.3049343361411,26.3904293475052,0,0,0,0
"MIR4441",26.7396856568801,206.17272407208,0,0,0,0
"CTD-2501B8.1",31.5523480746229,104.717614413887,2.02309681672014,7.40921374419014,1.12368826261286,1.36550581691282
"MIR1273C",6.99594404134127,22.9433322375146,0,0,0,0
"MIR3154",144.94803775863,115.438748813683,0,0,0,0
"ENSG00000264834",20.1261945879041,0,0,0,0,0
"VN1R71P",0.875367752846201,23.9303749538169,0,0,0,0
"RN7SL404P",8.08390869833955,23.1918747591884,0,0,0,0
"RP11-465I4.3",17.6563500539173,14.0289535378939,0,0,0,0
"MIR4310",0.00460626625662846,0.902102770063361,0,0,0,0
"MIR5696",0,21.861672044532,0,0,0,0
"RN7SL45P",2.13438433564351,49.1610045888973,0,0,0,0
"MIR3613",65.0512865528882,175.685691466785,0,0,0,9.82649320790358
"AC087499.8",0,6.72313733055775,0,0,0,0
"RN7SL690P",3.78595224375331,3.48966516618886,0,0,0,0
"ENSG00000264881",5.66008253589732,65.430894922445,0,0,0,0
"MIR5701-3",12.9804140201573,0,0,0,0,0
"MIR4494",0,0,0,0,0,13.3760332626924
"PRELID3BP3",0,3.60167604217599,0,0,0,0
"RN7SL525P",0,39.7726230638061,0,0,0,0
"RN7SL230P",28.4669469210724,11.3326497017412,0,0,0,0
"MIR3138",26.8184793844815,183.346699196808,0,10.8639147158723,10.47917407568,0
"SNORD3C",1011.20184990587,47.0856320302541,27.9934785342386,12.6734018431698,7.8473612968402,5.52596647537618
"MIR4474",9.48567524407065,0,7.28410033757395,0,0,0
"SH3GL1P2",14.9298833402102,22.810070027788,0,0,0,0
"MIR3181",0.137700786460172,0.468379395619299,9.34958855218039,0,0,0
"ALOX12P1",0,3.44990882491613,0,0,0,0
"MIR4730",32.4510571959041,145.505789675566,0,0,0,0
"RN7SL440P",0.605502557638151,86.6816401635049,0,0,0,0
"MIR5094",6.03208282714176,0,0,0,0,0
"RP11-846F4.11",1.69838351804495,6.60883784939866,0,0,0,0
"PRR13P4",28.9669925560468,41.341102271222,0,0,0,0
"MIR4789",32.4510571959041,0,0,0,0,0
"MIR4431",0,13.086178984489,0,0,0,0
"RN7SL630P",0.699266650573559,11.1915408457107,0,0,0,0
"MIR4436B1",22.5730963726512,0,0,11.9524789553663,0,3.75783989813502
"MIR5092",0,0,0.516507038108742,0,0,0
"SNORD92",40.4636573493093,13.3123585641968,0,0,0,0
"MIR5089",22.7933999145788,0,0,0,0,0
"MIR4327",43.9807188003319,14.3178408993131,0,0,0,0
"RP11-454P7.3",21.0379695605863,107.659191335753,0,0,0,0
"AGAP12P",20.7331587492583,71.3568129885339,0,21.7857197877368,23.8851054657594,60.3562290603794
"NCOR1P2",0,15.0001067954309,0,0,0,0
"ENSG00000265028",97.9375030369787,302.822482145091,0,2.39260089492752,7.79190164058112,0
"RN7SL262P",44.9678770919448,0,0,0,0,0
"PMM2P1",0,26.7280966934466,0,0,0,0
"RP11-19P22.7",1.6191025892049,0,0,0,0,0
"RN7SL622P",28.0848925679024,23.5551090943364,0,0,0,0
"MIR548S",5.0456774828978,5.33290777167712,0,0,0,0
"MIR4765",0,31.7806830259195,0,0,0,0
"PPY2P",2.51905185909369,0,0,4.36621094057679,0,0
"RN7SL664P",0,47.1130952923175,0,0,0,0
"MIR4484",6.4902291555895,0,0,0,0,0
"RN7SL246P",7.76195726161424,19.0103315551595,0,0,0,0
"FTLP12",5.89757099424387,0,0,0,0,0
"RBM22P1",0,6.14425099949288,0,0,0,0
"MIR3942",2.53415509749283,0.160594694351668,0,1.97939908124848,0.00144051055218379,0.636871580835634
"GJA5",8.69003133028148,8.73168261817997,0,43.4464114429867,1.15285860129459,47.1301578443752
"MIR4731",2.59607394582712,0,0,0,0,0
"MIR3153",32.4510571959041,27.4490727113299,0,0,13.9506244426239,0
"CTD-2370N5.3",56.9625501331836,646.172630894573,0,0,0,0
"RN7SL200P",3.29015854686197,54.3446953033633,0,0,0,0
"MIR5687",190.921498207214,29.8295490337536,0.574305499148625,2.42710956168128,1.27764282787751,2.40223005384628
"MIR3192",25.9608280403146,24.4728397682882,0,0,0,0
"RN7SL451P",0,7.04641915827543,0,0,0,0
"MIR548AM",12.9804140201573,0,0,0,0,0
"LRRC37A7P",18.0874345681073,37.3272157432183,0,4.75670770554202,2.64927896928501,2.06279127257944
"MIR5003",0,18.1091442271649,0,0,0,0
"MIR2681",0,39.3831678522595,0,0,0,0
"RN7SL667P",0,17.9166398378444,0,0,0,0
"MIR4728",317.535931899137,38.2819564322365,0,144.678224414533,60.9781621525823,69.449659065437
"MIR4790",0,58.9706202430655,0,0,0,0
"MIR4674",0,7.49197789089444,0,0,0,0
"SRP72P1",9.86883687278308,10.0726090827849,0,0,0,0
"SNORD3B-1",1963.46723171453,155.987797529253,28.5979075415416,7.7327982795021,50.704170798679,0
"RP11-835E18.4",0.0306936780369569,0.103706508648919,0,0,0,0
"ANXA8",155.151449009322,83.0286993654772,0,1058.8787415817,1242.21013966589,3616.27731772136
"MIR4312",62.156292501619,162.860086528302,6.40097551389461,0,0,0
"MIR4677",12.9804140201573,0,0,0,0,0
"RBP3",28.9003345683907,116.854153029455,0,0,1.2705303070261,0
"MIR4486",0,46.9440654531892,0,0,0,0
"MIR3684",40.8707804207605,0,0,0,0,0
"MIR4269",0,165.914066658471,0,0,0,0
"MIR4699",0,13.086178984489,0,0,0,0
"AC144838.2",3.60993972352406,9.60167952711684,0,0,0,0
"SNORD84",0,0.00294249236393529,0.02466134640068,0,0,0
"MIR3142",0,51.546777397576,0,0,0,0
"RP11-638L3.2",8.67696547888047,5.97299794391184,0,0,0,0
"RBM8A",527.843433139632,214.599564481357,19.4120080482611,2079.12890262001,3699.63813227086,1912.62528581213
"IGLJCOR18",0.1530697709895,8.91960979715664,0,0,0,0
"MIR4472-1",0,52.344715937956,0,0,0,0
"MIR3132",0,57.2302340928766,0,55.9374962559215,0,12.2129450676359
"MIR4446",40.1863512624559,2.88534262335575,0,0,0,0
"MIR4686",33.7319978344421,5.50998042326682,0,0,22.5745109590006,0
"RP11-162A12.3",3.37860771719358,27.5585988159875,0,0,0,0
"RN7SL693P",0,5.81606501783529,0,0,0,0
"PGDP1",3.91842668965308,9.36281453588449,0,1.24419156014817,3.09295621935761,2.54257293833337
"CLUHP6",24.7607185163761,45.6138627385329,0,3.51845554555408,0,0
"MIR4710",58.4118852362187,211.949359692239,0,0,0,0
"ARGFXP2",4.11025110462863,88.77643317175,0,0,0,0
"FEM1AP2",28.4828473978621,168.545635662617,0,0,0,0
"RN7SL199P",27.0241225982269,78.9677983483697,0,0,0,0
"RN7SL847P",2.28360078774526,15.8487869819091,0,0,0,0
"MIR4263",105.79822927698,11.1942217831978,0,20.7367766100713,53.5191985133747,0
"MIR3118-2",0,3.27152839894245,0,0,0,0
"MIR4524B",4.68421845481756,14.4516916075126,0,0,0,0
"OR4K7P",0,2.38184948552682,0,0,0,0
"MIR5188",70.8323278690438,0,0,17.9815715762475,0,0
"MIR4291",25.9608280403146,65.430894922445,0,0,0,0
"TIMM23",452.63200766425,55.6771212344723,2.9081804846146,1477.54991580323,1099.61499045623,1263.44332263995
"MIR3136",12.9804140201573,13.086178984489,22.7264101303341,0,0,0
"GLUD1P2",15.159842324868,7.43378193080772,0,3.40823832232746,16.0454869131371,0
"MIR4679-2",0,3.48168774244663,0,0,0,0
"MIR466",12.2850449794932,0,0,0,0,0
"RN7SL219P",4.51684268381949,0,0,0,0,0
"RN7SL391P",32.6795545768459,30.6879721393923,0,0,0,0
"MIR4999",25.3189625538621,13.1117459736956,0,11.9524789553663,0,22.144349425876
"MIR4252",140.621203557896,183.206505782846,0,0,0,0
"MIR3944",53.5442133695266,4.72557734776088,0,0,0,0
"MIR3128",83.3217759136749,1029.01553898969,13.5197795357768,0,0,9.43439124365119
"RSL24D1P9",0,15.6091373260463,0,0,0,0
"MIR4324",6.4902291555895,0,0,0,0,0
"RN7SL656P",16.7991416199674,79.4948314251101,0,0,0,0
"RP11-288C17.1",15.1183859285584,11.8190109951401,0,5.36508271942316,0,0
"ENSG00000265421",50.2851471198968,55.0058406431799,0.965622301200962,2.3568141294051,0.641117227631296,0.389541467839159
"RP1-56K13.6",0,17.8526896704682,0,0,0,0
"MIR4308",6.4902291555895,51.2138180394169,0,0,0,0
"MIR4447",1.49774518975142,0,0,0,0,0
"MIR3121",1.34861731969308,0,0,0,0,0
"RP11-757O6.4",58.2591697934028,239.682350222329,0,8.77685460893456,1.98088207307173,17.1340115660389
"RN7SL811P",0,1.71259594452954,0,0,0,0
"MIR3941",32.4510571959041,0,0,0,0,0
"MIR4502",4.80756895024746,26.172357968978,0,0,0,0
"MIR3682",64.9021143918082,0,0,171.745349043486,22.4616109444732,157.314200726978
"RP11-173M1.3",35.172120404964,34.0565373976254,0,0,0,0
"RP11-690G19.4",22.6875443727197,49.4528344426804,0,0,16.0861813362363,0
"MIR3680-1",0.0119142848368563,0.332305470967092,0,0,0,0
"KRT18P55",42.9034282795629,248.501130614481,0,0,0,0
"MIR4443",0,23.7032799320403,0,0,0,0
"RN7SL518P",8.20548755290152,4.15950720565892,0,0,0,0
"RNF115",110.047554189742,40.887958447176,2.72722597189556,308.34147830327,266.163674918455,191.287489961112
"MIR4435-1",2.8543348933502,2.13317618641469,0,0,0,0
"MIR4436A",20.9977533128842,19.0904327361778,0,0,0,0
"MIR548V",84.3727132765333,0,0,0,0,0
"MIR5697",6.4902291555895,31.8766082769838,0,0,0,0
"MIR4304",26.798282678587,26.172357968978,0,0,0,0
"MIR5690",120.913470542998,0,0,0,0,0
"RN7SL475P",2.22146048430247,1.27351069511119,0,0,0,0
"MIR4421",4.23276007064627,0,0,0,0,0
"MIR3164",0,0,0,0,14.8565255161285,12.2129450676359
"ELOCP27",4.42126265899445,31.0868433265035,0,0,0,0
"RN7SL652P",14.9274916250385,3.92587331196246,0,0,0,0
"MIR1268B",0,17.7971746478686,0,0,0,0
"MIR3143",6.4902291555895,249.260489810534,0,0,0,0
"RN7SL605P",45.0619069310104,58.8645597405255,0,0,0,0
"WDR45BP1",10.899001746465,32.8108169081736,2.19386785085927,6.94616607853344,15.5639962610697,2.20756312383535
